,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_bedrooms
12063,-117.58,33.87,30.0,701.0,131.0,356.0,125.0,3.2917,144300.0,INLAND,5.351145038167939
12064,-117.58,33.87,34.0,1511.0,272.0,773.0,265.0,3.5313,142100.0,INLAND,5.555147058823529
12065,-117.55,33.85,4.0,8207.0,1373.0,3887.0,1304.0,4.8686,195300.0,INLAND,5.97742170429716
12066,-117.56,33.83,28.0,895.0,127.0,346.0,115.0,5.4788,339300.0,INLAND,7.047244094488189
12067,-117.58,33.85,6.0,16431.0,2640.0,8222.0,2553.0,5.2861,195100.0,INLAND,6.223863636363636
12068,-117.54,33.82,6.0,202.0,29.0,75.0,28.0,4.125,216700.0,INLAND,6.9655172413793105
12070,-117.6,33.85,9.0,6538.0,955.0,2928.0,892.0,5.3006,221400.0,<1H OCEAN,6.846073298429319
12071,-117.56,33.86,25.0,6964.0,1066.0,3240.0,1036.0,5.2898,177100.0,INLAND,6.532833020637899
12072,-117.55,33.87,18.0,8136.0,1584.0,4976.0,1516.0,3.9414,137100.0,INLAND,5.136363636363637
12073,-117.64,33.88,13.0,8010.0,1366.0,3920.0,1309.0,5.5360000000000005,204800.0,<1H OCEAN,5.863836017569546
12074,-117.6,33.87,18.0,6450.0,1165.0,3716.0,1113.0,4.2721,150300.0,INLAND,5.536480686695279
12075,-117.6,33.86,23.0,2949.0,473.0,1671.0,477.0,5.195,161000.0,INLAND,6.234672304439746
12076,-117.6,33.87,15.0,7626.0,1570.0,3823.0,1415.0,3.4419,138100.0,INLAND,4.857324840764331
12077,-117.64,33.87,2.0,17470.0,2727.0,5964.0,1985.0,6.2308,257900.0,<1H OCEAN,6.406307297396406
12078,-117.52,33.84,20.0,688.0,146.0,575.0,144.0,3.55,111000.0,INLAND,4.712328767123288
12079,-117.52,33.83,22.0,2397.0,400.0,1347.0,403.0,4.46,189800.0,INLAND,5.9925
12080,-117.53,33.83,7.0,2191.0,324.0,1156.0,310.0,5.5362,195600.0,INLAND,6.762345679012346
12081,-117.54,33.76,5.0,5846.0,1035.0,3258.0,1001.0,4.7965,160800.0,<1H OCEAN,5.648309178743961
12082,-117.52,33.82,14.0,3776.0,580.0,1877.0,559.0,5.1365,215000.0,INLAND,6.510344827586207
12083,-117.36,33.88,15.0,2857.0,421.0,1361.0,382.0,4.6875,189800.0,INLAND,6.7862232779097384
12084,-117.33,33.9,2.0,12837.0,1842.0,4636.0,1453.0,5.1512,187800.0,INLAND,6.969055374592834
12085,-117.34,33.89,17.0,2678.0,394.0,1225.0,367.0,5.3629999999999995,211300.0,INLAND,6.7969543147208125
12086,-117.38,33.89,12.0,3964.0,524.0,1707.0,549.0,5.1624,267900.0,INLAND,7.564885496183206
12087,-117.36,33.88,10.0,5600.0,848.0,2573.0,788.0,5.0346,240500.0,INLAND,6.60377358490566
12088,-117.26,33.86,16.0,1171.0,235.0,659.0,216.0,3.1103,110000.0,INLAND,4.982978723404256
12089,-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,161300.0,INLAND,6.865671641791045
12090,-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,127900.0,INLAND,5.314247669773635
12091,-117.28,33.85,16.0,3498.0,702.0,2372.0,672.0,2.3229,118000.0,INLAND,4.982905982905983
12092,-117.43,33.81,13.0,4770.0,718.0,1985.0,662.0,4.2273,295200.0,INLAND,6.6434540389972145
12093,-117.4,33.76,8.0,1954.0,330.0,973.0,321.0,4.4875,249100.0,INLAND,5.921212121212121
12094,-117.4,33.85,9.0,7538.0,1125.0,3450.0,1077.0,5.4625,223600.0,INLAND,6.700444444444445
12095,-117.26,33.84,12.0,1159.0,209.0,523.0,159.0,2.7232,123200.0,INLAND,5.545454545454546
12096,-117.32,33.87,15.0,826.0,138.0,440.0,134.0,4.8125,173900.0,INLAND,5.9855072463768115
12097,-117.28,33.89,33.0,6982.0,1371.0,5650.0,1195.0,2.5379,152700.0,INLAND,5.092633114514952
12098,-117.34,33.96,15.0,6437.0,1298.0,2805.0,1205.0,4.1883,184500.0,INLAND,4.959167950693375
12099,-117.32,33.96,19.0,3216.0,666.0,1363.0,629.0,3.7585,144500.0,INLAND,4.828828828828829
12100,-117.34,33.94,20.0,4589.0,594.0,1660.0,595.0,7.4141,236500.0,INLAND,7.725589225589226
12102,-117.31,33.94,7.0,11232.0,1791.0,4218.0,1644.0,5.2713,216500.0,INLAND,6.271356783919598
12103,-117.33,33.98,52.0,1417.0,353.0,881.0,300.0,1.9531,162500.0,INLAND,4.014164305949008
12104,-117.33,33.97,8.0,152.0,19.0,1275.0,20.0,1.625,162500.0,INLAND,8.0
12105,-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,101600.0,INLAND,5.015625
12106,-117.34,33.98,10.0,17286.0,4952.0,9851.0,4616.0,1.7579,103400.0,INLAND,3.4907108239095317
12107,-117.32,33.99,27.0,5464.0,850.0,2400.0,836.0,4.711,133500.0,INLAND,6.4282352941176475
12108,-117.31,33.97,28.0,3420.0,691.0,1502.0,656.0,3.4896,140300.0,INLAND,4.949348769898697
12109,-117.29,33.97,4.0,18767.0,3032.0,8805.0,2723.0,4.6667,160600.0,INLAND,6.189643799472296
12110,-117.35,34.01,23.0,3707.0,769.0,1938.0,658.0,2.725,95300.0,INLAND,4.820546163849155
12111,-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,85400.0,INLAND,3.7895480225988702
12112,-117.32,34.01,23.0,3021.0,527.0,1580.0,533.0,4.4063,129900.0,INLAND,5.732447817836812
12113,-117.24,33.95,11.0,6617.0,1118.0,3710.0,1087.0,4.7877,132600.0,INLAND,5.9186046511627906
12114,-117.23,33.94,7.0,13195.0,2696.0,6763.0,2437.0,3.5851,142000.0,INLAND,4.894287833827893
12115,-117.25,33.95,5.0,13096.0,2208.0,6780.0,2180.0,4.2775,138700.0,INLAND,5.931159420289855
12116,-117.23,33.96,5.0,9179.0,1361.0,4573.0,1294.0,5.252999999999999,163300.0,INLAND,6.744305657604702
12117,-117.21,33.95,5.0,8403.0,1240.0,3962.0,1150.0,5.2174,155500.0,INLAND,6.776612903225806
12118,-117.14,33.94,5.0,4873.0,639.0,1947.0,568.0,6.3223,223200.0,INLAND,7.625978090766823
12119,-117.21,33.97,3.0,18356.0,2537.0,8437.0,2342.0,5.6409,197700.0,INLAND,7.235317303902247
12120,-117.28,33.94,10.0,972.0,212.0,773.0,219.0,1.3125,135700.0,INLAND,4.584905660377358
12121,-117.28,33.92,35.0,3623.0,841.0,2721.0,766.0,2.1574,86900.0,INLAND,4.307966706302022
12122,-117.27,33.92,13.0,8443.0,1744.0,4885.0,1470.0,3.0907,127200.0,INLAND,4.8411697247706424
12123,-117.27,33.93,2.0,337.0,55.0,115.0,49.0,3.1042,164800.0,INLAND,6.127272727272727
12124,-117.24,33.94,15.0,1569.0,423.0,1123.0,369.0,1.6111,113900.0,INLAND,3.7092198581560285
12125,-117.24,33.93,12.0,7105.0,1447.0,4520.0,1333.0,3.2705,113200.0,INLAND,4.9101589495507945
12126,-117.25,33.93,8.0,10110.0,1761.0,5804.0,1703.0,4.2654,137600.0,INLAND,5.741056218057921
12127,-117.25,33.92,7.0,9812.0,1914.0,5595.0,1729.0,4.1482,124600.0,INLAND,5.126436781609195
12128,-117.23,33.91,9.0,11654.0,2100.0,7596.0,2127.0,4.0473,127200.0,INLAND,5.5495238095238095
12129,-117.23,33.89,5.0,11775.0,2031.0,6686.0,1911.0,4.1953,136600.0,INLAND,5.797636632200886
12130,-117.23,33.94,8.0,2405.0,537.0,1594.0,517.0,3.0789,114200.0,INLAND,4.478584729981378
12131,-117.22,33.93,14.0,5104.0,1026.0,3513.0,972.0,3.2148,117000.0,INLAND,4.974658869395712
12132,-117.22,33.92,5.0,16884.0,2865.0,9509.0,2688.0,4.0938,130900.0,INLAND,5.893193717277487
12133,-117.21,33.93,4.0,10002.0,1468.0,5439.0,1397.0,5.0223,152600.0,INLAND,6.813351498637602
12134,-117.16,33.92,12.0,3236.0,502.0,1610.0,502.0,4.7568,143500.0,INLAND,6.446215139442231
12135,-117.22,33.9,8.0,8302.0,1461.0,5155.0,1370.0,4.0467,121500.0,INLAND,5.682409308692677
12136,-117.13,33.89,4.0,1611.0,239.0,275.0,84.0,3.5781,244400.0,INLAND,6.7405857740585775
12137,-117.19,33.9,3.0,21060.0,3366.0,9623.0,2812.0,4.189,143000.0,INLAND,6.25668449197861
12139,-117.24,33.85,8.0,1031.0,201.0,606.0,179.0,2.8194,136300.0,INLAND,5.129353233830845
12140,-117.17,33.83,7.0,77.0,12.0,64.0,15.0,4.6,187500.0,INLAND,6.416666666666667
12141,-117.2,33.83,14.0,1265.0,230.0,621.0,173.0,3.6618,161300.0,INLAND,5.5
12142,-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,100000.0,INLAND,5.673306772908367
12143,-117.21,33.82,2.0,4198.0,805.0,1943.0,673.0,3.9052,122100.0,INLAND,5.214906832298136
12144,-117.22,33.81,4.0,9911.0,1946.0,5145.0,1661.0,3.4237,113700.0,INLAND,5.093011305241521
12145,-117.21,33.71,16.0,8476.0,1758.0,2711.0,1427.0,2.1848,97900.0,<1H OCEAN,4.821387940841865
12146,-117.2,33.72,8.0,5528.0,1073.0,1674.0,918.0,2.5335,110100.0,<1H OCEAN,5.151910531220876
12147,-117.2,33.72,16.0,5373.0,1079.0,1573.0,933.0,1.9912,98600.0,<1H OCEAN,4.979610750695088
12148,-117.2,33.71,24.0,4210.0,920.0,1283.0,829.0,2.0881,83300.0,<1H OCEAN,4.576086956521739
12149,-117.2,33.7,23.0,6323.0,1196.0,1984.0,1124.0,2.3276,92400.0,<1H OCEAN,5.286789297658863
12150,-117.19,33.7,24.0,5783.0,1256.0,1990.0,1151.0,1.9014,83500.0,<1H OCEAN,4.604299363057325
12151,-117.19,33.69,3.0,6484.0,1037.0,3295.0,1074.0,4.5881,136400.0,<1H OCEAN,6.252651880424301
12152,-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,228900.0,<1H OCEAN,6.464145383104126
12153,-117.25,33.7,10.0,5156.0,941.0,2294.0,747.0,3.58,113400.0,<1H OCEAN,5.479277364505845
12154,-117.23,33.68,10.0,3659.0,650.0,1476.0,515.0,3.8869,125900.0,<1H OCEAN,5.6292307692307695
12155,-117.22,33.66,12.0,1869.0,356.0,1007.0,323.0,3.125,117200.0,<1H OCEAN,5.25
12156,-117.17,33.66,2.0,7401.0,1187.0,2826.0,839.0,4.1386,177300.0,<1H OCEAN,6.2350463352990735
12157,-117.07,33.67,11.0,939.0,187.0,557.0,190.0,2.375,145800.0,INLAND,5.021390374331551
12158,-117.11,33.83,14.0,2715.0,500.0,1540.0,464.0,3.8036,139600.0,INLAND,5.43
12159,-117.11,33.78,13.0,1914.0,339.0,930.0,304.0,4.1875,161200.0,INLAND,5.646017699115045
12160,-117.08,33.82,6.0,1771.0,293.0,935.0,279.0,4.065,148200.0,INLAND,6.044368600682594
12161,-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,169300.0,INLAND,4.002358490566038
12162,-117.11,33.75,17.0,4174.0,851.0,1845.0,780.0,2.2618,96100.0,INLAND,4.9048178613396
12163,-117.16,33.76,11.0,4934.0,929.0,2508.0,840.0,2.625,155400.0,INLAND,5.311087190527449
12164,-117.22,33.74,7.0,1810.0,386.0,931.0,355.0,2.5221,109200.0,<1H OCEAN,4.689119170984456
12165,-117.06,33.78,17.0,2813.0,565.0,1345.0,488.0,2.5847,145300.0,INLAND,4.978761061946902
12166,-117.14,33.81,13.0,4496.0,756.0,2044.0,695.0,3.2778,148800.0,INLAND,5.947089947089947
12167,-117.22,33.8,3.0,5284.0,920.0,2703.0,729.0,4.0717,126500.0,INLAND,5.743478260869566
12168,-117.09,33.71,13.0,1974.0,426.0,1276.0,408.0,1.972,90500.0,INLAND,4.633802816901408
12169,-117.07,33.72,16.0,4928.0,960.0,2132.0,853.0,2.7983,112500.0,INLAND,5.133333333333334
12170,-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,71300.0,INLAND,4.63671497584541
12171,-117.15,33.7,2.0,6305.0,1265.0,2489.0,1152.0,3.1319,111500.0,INLAND,4.984189723320158
12172,-117.16,33.73,10.0,2381.0,454.0,1323.0,477.0,2.6322,140700.0,INLAND,5.244493392070485
12173,-117.23,33.79,17.0,3318.0,759.0,2016.0,673.0,2.2969,89300.0,INLAND,4.371541501976284
12174,-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,81500.0,INLAND,4.928876244665719
12175,-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,83000.0,INLAND,4.25
12176,-117.29,33.83,15.0,4173.0,804.0,2393.0,713.0,2.4662,118300.0,INLAND,5.190298507462686
12177,-117.32,33.8,11.0,3196.0,576.0,1757.0,552.0,4.0982,173300.0,INLAND,5.548611111111111
12178,-117.26,33.81,22.0,4249.0,922.0,2405.0,846.0,2.1549,146500.0,INLAND,4.608459869848156
12179,-117.24,33.77,9.0,6907.0,1379.0,3665.0,1290.0,2.8401,104200.0,INLAND,5.008701957940537
12180,-117.31,33.75,19.0,3173.0,678.0,2204.0,606.0,2.1484,129200.0,<1H OCEAN,4.679941002949852
12181,-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,101300.0,<1H OCEAN,4.993055555555555
12182,-117.29,33.72,19.0,2248.0,427.0,1207.0,368.0,2.8169999999999997,110000.0,<1H OCEAN,5.26463700234192
12183,-117.28,33.72,11.0,1161.0,235.0,640.0,210.0,2.1667,114600.0,<1H OCEAN,4.940425531914894
12184,-117.39,33.69,5.0,6529.0,997.0,3464.0,1006.0,5.3275,168700.0,<1H OCEAN,6.548645937813441
12185,-117.37,33.7,8.0,4345.0,865.0,2425.0,785.0,3.2481,123800.0,<1H OCEAN,5.023121387283237
12186,-117.34,33.71,10.0,2591.0,486.0,1255.0,425.0,3.1513,154300.0,<1H OCEAN,5.3312757201646095
12187,-117.31,33.67,9.0,981.0,169.0,596.0,156.0,3.1832,157400.0,<1H OCEAN,5.804733727810651
12188,-117.35,33.69,11.0,1229.0,236.0,581.0,190.0,3.102,111300.0,<1H OCEAN,5.2076271186440675
12189,-117.33,33.67,27.0,4376.0,1003.0,2667.0,870.0,1.9194,100600.0,<1H OCEAN,4.362911266201396
12190,-117.35,33.68,10.0,516.0,107.0,282.0,96.0,4.2788,125000.0,<1H OCEAN,4.822429906542056
12191,-117.38,33.67,9.0,13288.0,2728.0,7235.0,2350.0,3.375,131800.0,<1H OCEAN,4.870967741935484
12192,-117.38,33.67,17.0,10145.0,2306.0,4776.0,1749.0,2.2423,132600.0,<1H OCEAN,4.399392888117953
12193,-117.35,33.64,23.0,6859.0,1535.0,3405.0,1351.0,2.5395,109200.0,<1H OCEAN,4.468403908794788
12194,-117.29,33.63,7.0,16010.0,2726.0,7139.0,2426.0,3.8056,162200.0,<1H OCEAN,5.873074101247249
12195,-117.28,33.66,15.0,4573.0,928.0,2513.0,832.0,2.6949,163600.0,<1H OCEAN,4.927801724137931
12196,-117.43,33.55,8.0,446.0,62.0,188.0,68.0,9.4356,465600.0,<1H OCEAN,7.193548387096774
12197,-117.36,33.6,10.0,4097.0,813.0,2082.0,731.0,3.2258,159300.0,<1H OCEAN,5.039360393603936
12198,-117.25,33.65,10.0,1652.0,316.0,725.0,233.0,3.5125,155600.0,<1H OCEAN,5.227848101265823
12199,-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,210700.0,<1H OCEAN,5.588679245283019
12200,-117.21,33.61,7.0,7722.0,1324.0,2975.0,1161.0,3.6273,150900.0,<1H OCEAN,5.832326283987915
12201,-117.2,33.58,2.0,30450.0,5033.0,9419.0,3197.0,4.5936,174300.0,<1H OCEAN,6.050069541029207
12202,-117.16,33.61,3.0,2744.0,428.0,1223.0,366.0,4.7944,215300.0,<1H OCEAN,6.411214953271028
12203,-117.12,33.61,2.0,2569.0,431.0,1232.0,388.0,4.3651,145600.0,<1H OCEAN,5.960556844547564
12204,-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,187300.0,<1H OCEAN,6.28382126348228
12205,-117.16,33.54,4.0,4952.0,1000.0,2912.0,943.0,3.7538,147500.0,<1H OCEAN,4.952
12206,-117.05,33.52,5.0,3471.0,530.0,1541.0,502.0,4.8083,347700.0,<1H OCEAN,6.549056603773585
12207,-116.96,33.52,9.0,2802.0,471.0,1155.0,421.0,4.125,392100.0,INLAND,5.949044585987261
12208,-117.1,33.56,6.0,1868.0,289.0,750.0,247.0,4.3833,307600.0,<1H OCEAN,6.463667820069205
12209,-117.02,33.6,7.0,1972.0,352.0,964.0,317.0,3.2439999999999998,337200.0,INLAND,5.6022727272727275
12210,-116.96,33.62,8.0,1003.0,167.0,388.0,140.0,4.2917,221900.0,INLAND,6.005988023952096
12211,-117.22,33.48,5.0,1585.0,247.0,510.0,181.0,6.9136,493300.0,<1H OCEAN,6.417004048582996
12212,-117.19,33.53,6.0,108.0,18.0,43.0,17.0,3.475,187500.0,<1H OCEAN,6.0
12214,-117.12,33.49,4.0,21988.0,4055.0,8824.0,3252.0,3.9963,191100.0,<1H OCEAN,5.422441430332922
12215,-117.12,33.52,4.0,30401.0,4957.0,13251.0,4339.0,4.5841,212300.0,<1H OCEAN,6.1329433124873916
12216,-117.15,33.45,4.0,9089.0,1413.0,3886.0,1243.0,4.6904,174200.0,<1H OCEAN,6.43241330502477
12217,-116.99,33.46,13.0,1614.0,410.0,846.0,270.0,2.83,43000.0,<1H OCEAN,3.9365853658536585
12218,-117.23,33.57,6.0,13724.0,2269.0,5860.0,1986.0,3.9617,183000.0,<1H OCEAN,6.04847950639048
12219,-117.27,33.55,4.0,6112.0,890.0,2088.0,712.0,5.5351,429000.0,<1H OCEAN,6.867415730337079
12221,-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043,134700.0,INLAND,5.242558581380621
12222,-116.91,33.71,19.0,6807.0,1164.0,2703.0,1055.0,3.1591,189700.0,INLAND,5.847938144329897
12223,-116.89,33.73,15.0,2094.0,316.0,937.0,277.0,5.3623,201300.0,INLAND,6.6265822784810124
12224,-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,173900.0,INLAND,6.646067415730337
12225,-116.9,33.65,15.0,652.0,149.0,248.0,97.0,2.1071,93800.0,INLAND,4.375838926174497
12226,-116.92,33.63,18.0,397.0,89.0,239.0,80.0,2.8125,143800.0,INLAND,4.46067415730337
12227,-116.99,33.73,13.0,16148.0,3474.0,6159.0,3232.0,1.9961,97800.0,INLAND,4.648244099021301
12228,-116.9,33.74,14.0,2281.0,426.0,894.0,430.0,2.3712,127900.0,INLAND,5.354460093896714
12229,-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2.0714,85800.0,INLAND,3.905759162303665
12230,-116.95,33.75,23.0,4676.0,1096.0,2770.0,1057.0,1.7847,109500.0,INLAND,4.266423357664234
12231,-116.93,33.75,14.0,6027.0,1148.0,3136.0,1036.0,2.964,121500.0,INLAND,5.25
12232,-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3.6806,112800.0,INLAND,5.641141141141141
12233,-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554,89400.0,INLAND,5.1809744779582365
12234,-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069,87000.0,INLAND,4.8663926002055495
12235,-116.95,33.73,21.0,4587.0,810.0,2233.0,765.0,3.2371,94500.0,INLAND,5.662962962962963
12236,-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083,91200.0,INLAND,4.928395061728395
12237,-116.94,33.74,19.0,2901.0,445.0,1414.0,475.0,4.6406,118900.0,INLAND,6.519101123595505
12238,-116.94,33.73,17.0,5160.0,851.0,2344.0,781.0,3.7175,120000.0,INLAND,6.063454759106933
12239,-116.93,33.73,13.0,3603.0,573.0,1644.0,515.0,4.0433,132300.0,INLAND,6.287958115183246
12240,-116.96,33.75,35.0,3269.0,757.0,2328.0,705.0,2.5898,76300.0,INLAND,4.318361955085865
12241,-116.97,33.74,31.0,2712.0,628.0,1519.0,629.0,1.942,86200.0,INLAND,4.318471337579618
12242,-116.97,33.75,22.0,3740.0,965.0,2011.0,824.0,1.3039,77500.0,INLAND,3.8756476683937824
12243,-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366,77000.0,INLAND,3.99875052061641
12244,-116.98,33.74,25.0,4952.0,1062.0,1589.0,1024.0,1.8446,85700.0,INLAND,4.662900188323917
12245,-116.97,33.74,20.0,3674.0,792.0,1498.0,758.0,2.2161,76900.0,INLAND,4.638888888888889
12246,-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115,87600.0,INLAND,4.833112582781457
12247,-116.94,33.77,14.0,7240.0,1410.0,2708.0,1240.0,2.4145,137600.0,INLAND,5.134751773049645
12248,-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,105100.0,INLAND,3.1816168327796235
12249,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,95900.0,INLAND,4.048178613396004
12250,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,107900.0,INLAND,4.453017570664629
12251,-116.99,33.76,12.0,7626.0,1704.0,2823.0,1554.0,2.1722,69400.0,INLAND,4.475352112676056
12252,-117.0,33.74,8.0,5330.0,1529.0,2143.0,1107.0,2.1103,94400.0,INLAND,3.4859385219097447
12253,-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476,112500.0,INLAND,4.933333333333334
12254,-116.99,33.77,7.0,10352.0,2007.0,3559.0,1689.0,2.2925,113100.0,INLAND,5.157947184853015
12255,-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393,120700.0,INLAND,6.487684729064039
12256,-116.98,33.83,15.0,2228.0,472.0,653.0,350.0,2.6830000000000003,139300.0,INLAND,4.720338983050848
12257,-117.02,33.81,10.0,6317.0,1335.0,2625.0,1094.0,2.3,108900.0,INLAND,4.7318352059925095
12258,-116.95,33.79,8.0,10997.0,2205.0,5060.0,1949.0,2.1979,95300.0,INLAND,4.987301587301587
12259,-116.95,33.79,20.0,2399.0,546.0,1726.0,542.0,1.8845,77700.0,INLAND,4.393772893772894
12260,-116.96,33.79,21.0,2990.0,691.0,2108.0,660.0,2.0135,83000.0,INLAND,4.327062228654125
12261,-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535,74800.0,INLAND,4.422442244224422
12262,-116.95,33.78,24.0,3409.0,804.0,1939.0,739.0,1.7303,74000.0,INLAND,4.240049751243781
12263,-116.89,33.79,12.0,701.0,130.0,434.0,110.0,2.0577,56700.0,INLAND,5.392307692307693
12264,-116.87,33.76,5.0,4116.0,761.0,1714.0,717.0,2.5612,130800.0,INLAND,5.408672798948752
12265,-116.88,33.74,20.0,3111.0,623.0,1000.0,508.0,1.5982,140000.0,INLAND,4.993579454253611
12266,-116.89,33.75,23.0,2719.0,538.0,930.0,485.0,2.0154,81700.0,INLAND,5.053903345724907
12267,-116.91,33.75,13.0,10886.0,2127.0,4266.0,1955.0,2.3169,123400.0,INLAND,5.118006582040432
12268,-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.9330000000000003,170700.0,INLAND,5.878103837471783
12269,-117.04,34.0,25.0,3750.0,781.0,1594.0,785.0,2.4167,104900.0,INLAND,4.801536491677337
12270,-117.06,34.0,33.0,1575.0,326.0,879.0,282.0,2.5357,94400.0,INLAND,4.831288343558282
12271,-117.04,34.0,21.0,4624.0,852.0,2174.0,812.0,3.5255,132100.0,INLAND,5.427230046948357
12272,-116.99,33.99,22.0,4227.0,658.0,1849.0,619.0,4.7356,195900.0,INLAND,6.424012158054711
12273,-117.01,33.97,18.0,4775.0,886.0,1868.0,836.0,2.3355,118800.0,INLAND,5.389390519187359
12274,-116.95,33.97,14.0,5320.0,974.0,1947.0,843.0,3.1393,116300.0,INLAND,5.462012320328542
12275,-116.97,33.96,12.0,5876.0,1222.0,2992.0,1151.0,2.4322,112100.0,INLAND,4.808510638297872
12276,-117.11,33.98,25.0,1254.0,312.0,715.0,301.0,2.7344,149000.0,INLAND,4.019230769230769
12277,-117.02,33.95,5.0,1822.0,367.0,798.0,313.0,2.8783,105200.0,INLAND,4.96457765667575
12278,-117.03,33.89,6.0,78.0,11.0,27.0,10.0,3.125,187500.0,INLAND,7.090909090909091
12279,-116.96,33.94,22.0,1999.0,497.0,1304.0,479.0,1.4063,81900.0,INLAND,4.022132796780684
12280,-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083,147500.0,INLAND,7.2898550724637685
12281,-116.86,33.97,11.0,658.0,131.0,376.0,120.0,2.3977,58000.0,INLAND,5.022900763358779
12282,-116.79,33.99,16.0,319.0,68.0,212.0,67.0,1.4688,90000.0,INLAND,4.6911764705882355
12283,-116.77,33.92,19.0,2307.0,525.0,1266.0,437.0,1.6875,63000.0,INLAND,4.394285714285714
12284,-116.81,33.9,17.0,2009.0,469.0,820.0,381.0,1.3286,81800.0,INLAND,4.2835820895522385
12285,-116.89,33.86,2.0,6900.0,1238.0,1950.0,980.0,3.0417,146300.0,INLAND,5.573505654281099
12286,-116.95,33.86,1.0,6.0,2.0,8.0,2.0,1.625,55000.0,INLAND,3.0
12287,-116.86,33.84,18.0,521.0,118.0,174.0,74.0,2.7788,91100.0,INLAND,4.415254237288136
12288,-116.98,33.94,27.0,3459.0,640.0,1760.0,654.0,3.4545,89800.0,INLAND,5.4046875
12289,-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472,73200.0,INLAND,4.572289156626506
12290,-116.97,33.94,29.0,3197.0,632.0,1722.0,603.0,3.0432,91200.0,INLAND,5.0585443037974684
12291,-116.97,33.93,29.0,2793.0,722.0,1583.0,626.0,1.4240000000000002,73200.0,INLAND,3.8684210526315788
12292,-116.98,33.93,33.0,376.0,83.0,267.0,88.0,2.1581,68300.0,INLAND,4.530120481927711
12293,-116.9,33.98,30.0,3915.0,672.0,1820.0,643.0,3.6339,98600.0,INLAND,5.825892857142857
12294,-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549,95600.0,INLAND,4.895859473023839
12295,-116.89,33.93,29.0,4549.0,916.0,2494.0,912.0,2.0976,72600.0,INLAND,4.966157205240175
12296,-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188,55000.0,INLAND,3.484848484848485
12297,-116.9,33.93,34.0,3183.0,738.0,1820.0,647.0,2.2321,71800.0,INLAND,4.313008130081301
12298,-116.91,34.0,18.0,553.0,100.0,215.0,82.0,5.5,193800.0,INLAND,5.53
12299,-116.87,33.94,35.0,4448.0,906.0,2736.0,843.0,2.218,73400.0,INLAND,4.9094922737306845
12300,-116.87,33.93,32.0,3141.0,812.0,2589.0,721.0,1.4556,54600.0,INLAND,3.8682266009852215
12301,-116.87,33.91,37.0,1858.0,361.0,1632.0,310.0,2.7536,73100.0,INLAND,5.146814404432133
12302,-116.89,33.92,10.0,2653.0,621.0,1967.0,598.0,2.6643,81000.0,INLAND,4.272141706924316
12303,-116.75,33.83,16.0,5277.0,1070.0,657.0,276.0,3.3333,143400.0,INLAND,4.93177570093458
12304,-116.8,33.8,35.0,324.0,63.0,158.0,39.0,3.4167,100000.0,INLAND,5.142857142857143
12305,-116.71,33.75,25.0,10665.0,2161.0,1874.0,852.0,3.0625,150500.0,INLAND,4.93521517815826
12306,-116.68,33.71,21.0,3460.0,711.0,658.0,255.0,3.5882,161100.0,INLAND,4.866385372714487
